date,admin2,distance_travelled,urban,poverty
1-Jul,COUNTRY.10.,0.512,1,8
1-Jul,COUNTRY.1.,10.667,1,8
1-Jul,COUNTRY.1.,0.145,1,8
1-Jul,COUNTRY.1.,26.191,1,8
1-Jul,COUNTRY.1.,1.774,1,8
1-Jul,COUNTRY.1.,24.624,1,8
1-Jul,-1,3.765,-1,-1
1-Jul,COUNTRY.1.,51.362,1,8
1-Jul,COUNTRY.3.,0.445,0,7
1-Jul,COUNTRY.1.,7.122,1,8
1-Jul,-1,139.199,-1,-1
1-Jul,COUNTRY.1.,6.224,1,8
1-Jul,-1,15.173,-1,-1
1-Jul,-1,3.725,-1,-1
1-Jul,COUNTRY.1.,47.013,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.3.,4.831,1,7
1-Jul,COUNTRY.1.,25.264,1,8
1-Jul,COUNTRY.1.,27.074,1,8
1-Jul,COUNTRY.1.,0.726,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,12.269,1,8
1-Jul,COUNTRY.1.,24.741,1,8
1-Jul,COUNTRY.1.,20.003,1,8
1-Jul,COUNTRY.1.,98.946,1,8
1-Jul,-1,0.416,-1,-1
1-Jul,COUNTRY.1.,2.711,1,8
1-Jul,COUNTRY.4.,3.071,0,5
1-Jul,-1,4.747,-1,-1
1-Jul,COUNTRY.1.,0.042,1,8
1-Jul,COUNTRY.1.,8.754,1,8
1-Jul,COUNTRY.1.,5.775,1,8
1-Jul,COUNTRY.14.,7.914,1,7
1-Jul,COUNTRY.1.,14.664,1,8
1-Jul,-1,3.672,-1,-1
1-Jul,COUNTRY.1.,507.451,1,8
1-Jul,COUNTRY.2.,10.457,1,7
1-Jul,COUNTRY.1.,20.143,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,22.901,-1,-1
1-Jul,-1,55.139,-1,-1
1-Jul,COUNTRY.1.,1.59,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.8.,7.299,1,8
1-Jul,COUNTRY.1.,34.663,1,8
1-Jul,COUNTRY.1.,0.89,1,8
1-Jul,COUNTRY.3.,194.57,1,7
1-Jul,COUNTRY.1.,13.829,1,8
1-Jul,COUNTRY.1.,1.039,1,8
1-Jul,COUNTRY.3.,0.274,1,6
1-Jul,COUNTRY.1.,0.036,1,8
1-Jul,-1,23.562,-1,-1
1-Jul,COUNTRY.1.,0.007,1,8
1-Jul,COUNTRY.1.,19.568,1,8
1-Jul,-1,173.096,-1,-1
1-Jul,COUNTRY.1.,31.434,1,8
1-Jul,COUNTRY.1.,10.8,1,8
1-Jul,COUNTRY.1.,0.675,1,8
1-Jul,COUNTRY.1.,35.106,1,8
1-Jul,COUNTRY.1.,1.03,1,8
1-Jul,COUNTRY.1.,31.504,1,8
1-Jul,COUNTRY.1.,0.01,1,8
1-Jul,COUNTRY.1.,70.228,1,8
1-Jul,COUNTRY.11.,22.121,1,8
1-Jul,COUNTRY.5.,2.795,1,7
1-Jul,-1,16.619,-1,-1
1-Jul,COUNTRY.1.,0.009,1,8
1-Jul,COUNTRY.1.,14.79,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,24.002,1,8
1-Jul,COUNTRY.5.,3.42,1,7
1-Jul,COUNTRY.1.,94.194,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,4.671,1,8
1-Jul,-1,0.284,-1,-1
1-Jul,-1,14.534,-1,-1
1-Jul,COUNTRY.1.,41.673,1,8
1-Jul,COUNTRY.1.,17.927,1,8
1-Jul,COUNTRY.1.,22.346,1,8
1-Jul,COUNTRY.1.,12.426,1,8
1-Jul,COUNTRY.1.,0.046,1,8
1-Jul,COUNTRY.1.,11.405,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,195.738,1,8
1-Jul,COUNTRY.2.,21.174,1,7
1-Jul,COUNTRY.2.,44.637,1,7
1-Jul,COUNTRY.9.,43.946,0,7
1-Jul,COUNTRY.1.,8.836,1,8
1-Jul,COUNTRY.1.,33.905,1,8
1-Jul,-1,15.508,-1,-1
1-Jul,COUNTRY.1.,13.914,1,8
1-Jul,COUNTRY.2.,18.45,0,7
1-Jul,COUNTRY.1.,25.446,1,8
1-Jul,COUNTRY.1.,24.237,1,8
1-Jul,COUNTRY.14.,7.312,1,6
1-Jul,COUNTRY.1.,41.56,1,8
1-Jul,COUNTRY.1.,40.418,1,8
1-Jul,-1,4.056,-1,-1
1-Jul,COUNTRY.1.,14.424,1,8
1-Jul,COUNTRY.3.,45.495,0,7
1-Jul,COUNTRY.1.,5.977,1,8
1-Jul,COUNTRY.1.,2.93,1,8
1-Jul,COUNTRY.1.,10.898,1,8
1-Jul,COUNTRY.1.,47.893,1,8
1-Jul,COUNTRY.5.,3.5,1,7
1-Jul,COUNTRY.1.,33.882,1,8
1-Jul,COUNTRY.1.,0.002,0,8
1-Jul,COUNTRY.1.,20.906,1,8
1-Jul,COUNTRY.1.,89.024,1,8
1-Jul,COUNTRY.1.,2.128,1,8
1-Jul,COUNTRY.8.,3.828,1,7
1-Jul,-1,0,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,9.212,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.2.,0.138,1,6
1-Jul,COUNTRY.3.,1.895,1,7
1-Jul,COUNTRY.1.,20.482,1,8
1-Jul,-1,7.614,-1,-1
1-Jul,COUNTRY.12.,42.344,1,7
1-Jul,COUNTRY.1.,271.143,1,8
1-Jul,COUNTRY.1.,4.231,1,8
1-Jul,COUNTRY.6.,1.641,1,7
1-Jul,COUNTRY.1.,16.878,1,8
1-Jul,-1,437.546,-1,-1
1-Jul,COUNTRY.1.,0.009,1,8
1-Jul,COUNTRY.7.,1.868,1,7
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,17.118,1,8
1-Jul,-1,3.433,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,3.394,1,8
1-Jul,COUNTRY.1.,36.987,1,8
1-Jul,COUNTRY.1.,0.01,1,8
1-Jul,-1,2.061,-1,-1
1-Jul,COUNTRY.1.,16.575,1,8
1-Jul,COUNTRY.1.,0.091,1,8
1-Jul,COUNTRY.1.,37.253,1,8
1-Jul,COUNTRY.1.,12.754,1,8
1-Jul,COUNTRY.1.,22.639,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,9.749,1,8
1-Jul,-1,26.619,-1,-1
1-Jul,COUNTRY.1.,30.982,1,8
1-Jul,COUNTRY.5.,81.183,1,7
1-Jul,COUNTRY.1.,12.116,1,8
1-Jul,COUNTRY.1.,6.435,1,8
1-Jul,-1,51.67,-1,-1
1-Jul,COUNTRY.1.,44.836,1,8
1-Jul,-1,57.22,-1,-1
1-Jul,COUNTRY.1.,38.675,1,8
1-Jul,COUNTRY.1.,45.043,1,8
1-Jul,COUNTRY.1.,92.477,1,8
1-Jul,COUNTRY.1.,674.548,1,8
1-Jul,-1,0.848,-1,-1
1-Jul,COUNTRY.2.,3.903,1,7
1-Jul,COUNTRY.1.,8.445,1,8
1-Jul,COUNTRY.1.,0.668,1,8
1-Jul,COUNTRY.1.,59.442,1,8
1-Jul,COUNTRY.1.,1.852,1,8
1-Jul,COUNTRY.1.,14.801,1,8
1-Jul,COUNTRY.1.,25.162,1,8
1-Jul,COUNTRY.1.,11.69,1,8
1-Jul,COUNTRY.1.,11.13,1,8
1-Jul,COUNTRY.1.,6.259,1,8
1-Jul,COUNTRY.1.,5.594,1,8
1-Jul,COUNTRY.3.,28.862,1,8
1-Jul,COUNTRY.3.,3.577,1,8
1-Jul,-1,84.252,-1,-1
1-Jul,COUNTRY.1.,23.107,1,8
1-Jul,-1,44.427,-1,-1
1-Jul,COUNTRY.1.,40.907,1,8
1-Jul,COUNTRY.9.,0.759,1,7
1-Jul,COUNTRY.1.,48.743,1,8
1-Jul,COUNTRY.1.,57.636,1,8
1-Jul,COUNTRY.1.,64.08,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,9.887,1,8
1-Jul,-1,1.563,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.2.,5.279,1,8
1-Jul,COUNTRY.1.,1.248,1,8
1-Jul,COUNTRY.11.,0.19,1,8
1-Jul,COUNTRY.1.,37.632,1,8
1-Jul,COUNTRY.1.,0.992,1,8
1-Jul,COUNTRY.3.,4.466,1,7
1-Jul,COUNTRY.1.,1.012,1,8
1-Jul,COUNTRY.1.,21.857,1,8
1-Jul,-1,91.326,-1,-1
1-Jul,COUNTRY.1.,79.486,1,8
1-Jul,COUNTRY.11.,27.53,1,7
1-Jul,COUNTRY.1.,99.907,1,8
1-Jul,COUNTRY.1.,116.12,1,8
1-Jul,COUNTRY.8.,91.56,1,8
1-Jul,COUNTRY.2.,0.517,1,6
1-Jul,COUNTRY.1.,65.481,1,8
1-Jul,COUNTRY.1.,26.264,1,8
1-Jul,-1,3.873,-1,-1
1-Jul,COUNTRY.1.,0.754,1,8
1-Jul,COUNTRY.1.,26.112,1,8
1-Jul,COUNTRY.1.,7.769,1,8
1-Jul,COUNTRY.1.,33.988,1,8
1-Jul,COUNTRY.1.,4.365,1,8
1-Jul,-1,0.232,-1,-1
1-Jul,COUNTRY.1.,14.569,1,8
1-Jul,-1,0.353,-1,-1
1-Jul,-1,2.305,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,0.791,1,8
1-Jul,COUNTRY.11.,4.407,1,7
1-Jul,COUNTRY.1.,50.538,1,8
1-Jul,COUNTRY.5.,2.285,1,7
1-Jul,-1,1.77,-1,-1
1-Jul,-1,10.124,-1,-1
1-Jul,-1,6.119,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,5.052,-1,-1
1-Jul,COUNTRY.11.,0.617,1,7
1-Jul,COUNTRY.3.,31.531,1,7
1-Jul,-1,4.028,-1,-1
1-Jul,COUNTRY.1.,0.704,1,8
1-Jul,COUNTRY.1.,51.879,1,8
1-Jul,COUNTRY.1.,1.376,1,8
1-Jul,COUNTRY.1.,0.006,1,8
1-Jul,COUNTRY.1.,23.985,1,8
1-Jul,-1,105.927,-1,-1
1-Jul,COUNTRY.1.,6.146,1,8
1-Jul,COUNTRY.1.,67.262,1,8
1-Jul,COUNTRY.1.,41.81,1,8
1-Jul,-1,12.257,-1,-1
1-Jul,COUNTRY.1.,0.508,1,8
1-Jul,COUNTRY.1.,26.841,1,8
1-Jul,COUNTRY.2.,26.543,1,7
1-Jul,COUNTRY.1.,38.282,1,8
1-Jul,COUNTRY.3.,48.748,1,8
1-Jul,COUNTRY.14.,1.402,1,7
1-Jul,COUNTRY.1.,2.397,1,8
1-Jul,COUNTRY.1.,85.583,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,8.898,1,8
1-Jul,COUNTRY.1.,81.102,1,8
1-Jul,COUNTRY.3.,28.452,1,8
1-Jul,COUNTRY.1.,56.677,1,8
1-Jul,COUNTRY.1.,4.98,1,8
1-Jul,COUNTRY.2.,0.691,1,8
1-Jul,COUNTRY.3.,0.003,1,8
1-Jul,COUNTRY.1.,22.414,1,8
1-Jul,COUNTRY.9.,0,0,6
1-Jul,COUNTRY.1.,1.122,1,8
1-Jul,COUNTRY.1.,14.02,1,8
1-Jul,COUNTRY.1.,42.398,1,8
1-Jul,COUNTRY.7.,2.376,0,5
1-Jul,COUNTRY.1.,0.98,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,0.09,-1,-1
1-Jul,COUNTRY.1.,75.686,1,8
1-Jul,-1,25.296,-1,-1
1-Jul,COUNTRY.1.,7.054,1,8
1-Jul,COUNTRY.1.,20.602,1,8
1-Jul,COUNTRY.1.,0.001,1,8
1-Jul,COUNTRY.1.,24.645,1,8
1-Jul,COUNTRY.1.,61.61,1,8
1-Jul,COUNTRY.1.,25.815,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,11.613,-1,-1
1-Jul,COUNTRY.1.,23.207,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,59.697,-1,-1
1-Jul,COUNTRY.2.,5.378,1,7
1-Jul,-1,26.642,-1,-1
1-Jul,COUNTRY.5.,0.955,1,6
1-Jul,-1,0.073,-1,-1
1-Jul,COUNTRY.2.,13.948,1,7
1-Jul,-1,1.693,-1,-1
1-Jul,COUNTRY.1.,26.973,1,8
1-Jul,COUNTRY.1.,14.071,1,8
1-Jul,COUNTRY.1.,24.372,1,8
1-Jul,COUNTRY.1.,2.981,1,8
1-Jul,COUNTRY.1.,133.847,1,8
1-Jul,COUNTRY.1.,24.614,1,8
1-Jul,COUNTRY.1.,19.605,1,8
1-Jul,COUNTRY.1.,2.777,1,8
1-Jul,COUNTRY.1.,32.406,1,8
1-Jul,COUNTRY.1.,3.184,1,8
1-Jul,COUNTRY.11.,27.43,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.9.,0.053,1,8
1-Jul,COUNTRY.1.,16.744,1,8
1-Jul,COUNTRY.1.,8.912,1,8
1-Jul,COUNTRY.1.,29.106,1,8
1-Jul,COUNTRY.1.,0.234,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,0.421,1,8
1-Jul,COUNTRY.1.,0.631,1,8
1-Jul,COUNTRY.1.,45.92,1,8
1-Jul,COUNTRY.1.,21.395,1,8
1-Jul,COUNTRY.2.,7.175,1,7
1-Jul,COUNTRY.1.,2.029,1,8
1-Jul,COUNTRY.1.,33.682,1,8
1-Jul,COUNTRY.14.,1.014,0,7
1-Jul,COUNTRY.3.,0.091,1,7
1-Jul,COUNTRY.1.,50.637,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,0.713,1,8
1-Jul,-1,25.739,-1,-1
1-Jul,COUNTRY.5.,0.44,1,7
1-Jul,COUNTRY.1.,19.58,1,8
1-Jul,COUNTRY.1.,24.189,1,8
1-Jul,COUNTRY.1.,21.054,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,78.892,1,8
1-Jul,COUNTRY.1.,5.247,1,8
1-Jul,COUNTRY.1.,4.687,1,8
1-Jul,COUNTRY.14.,1.129,1,7
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,5.478,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,11.08,1,8
1-Jul,-1,10.888,-1,-1
1-Jul,COUNTRY.1.,2.198,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,115.038,0,7
1-Jul,-1,6.403,-1,-1
1-Jul,COUNTRY.1.,2.483,1,8
1-Jul,COUNTRY.1.,14.135,1,8
1-Jul,COUNTRY.1.,89.088,1,8
1-Jul,COUNTRY.1.,11.431,1,8
1-Jul,COUNTRY.1.,87.144,1,8
1-Jul,-1,16.924,-1,-1
1-Jul,COUNTRY.1.,30.377,1,8
1-Jul,COUNTRY.1.,0.779,1,8
1-Jul,COUNTRY.1.,1.233,1,8
1-Jul,COUNTRY.1.,23.356,1,8
1-Jul,COUNTRY.1.,9.08,1,8
1-Jul,COUNTRY.2.,3.547,1,7
1-Jul,COUNTRY.5.,0.001,1,7
1-Jul,-1,104.507,-1,-1
1-Jul,COUNTRY.1.,175.987,1,8
1-Jul,COUNTRY.8.,0.139,0,6
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.5.,2.952,1,7
1-Jul,COUNTRY.7.,2.755,1,7
1-Jul,COUNTRY.2.,54.884,1,7
1-Jul,COUNTRY.1.,20.254,1,8
1-Jul,-1,0.063,-1,-1
1-Jul,COUNTRY.1.,15.806,1,8
1-Jul,COUNTRY.1.,225.885,1,8
1-Jul,COUNTRY.1.,34.376,1,8
1-Jul,-1,5.141,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,5.717,1,8
1-Jul,COUNTRY.1.,11.595,1,8
1-Jul,COUNTRY.1.,72.377,1,8
1-Jul,COUNTRY.1.,5.324,1,8
1-Jul,-1,18.532,-1,-1
1-Jul,COUNTRY.13.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,71.567,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,4.883,1,8
1-Jul,COUNTRY.1.,19.762,1,8
1-Jul,COUNTRY.1.,2.661,1,8
1-Jul,COUNTRY.1.,21.479,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,11.229,1,8
1-Jul,COUNTRY.1.,41.372,1,8
1-Jul,-1,11.491,-1,-1
1-Jul,COUNTRY.1.,59.571,0,8
1-Jul,COUNTRY.1.,3.017,1,8
1-Jul,COUNTRY.1.,1.242,1,8
1-Jul,COUNTRY.1.,4.039,1,8
1-Jul,COUNTRY.8.,0.455,1,8
1-Jul,COUNTRY.1.,10.948,1,8
1-Jul,-1,6.107,-1,-1
1-Jul,-1,47.641,-1,-1
1-Jul,COUNTRY.1.,1.095,1,8
1-Jul,-1,0.199,-1,-1
1-Jul,COUNTRY.1.,2.183,1,8
1-Jul,COUNTRY.2.,14.916,1,7
1-Jul,COUNTRY.8.,9.069,1,7
1-Jul,COUNTRY.11.,0,1,7
1-Jul,COUNTRY.1.,43.179,1,8
1-Jul,COUNTRY.2.,9.536,1,7
1-Jul,COUNTRY.1.,38.331,1,8
1-Jul,COUNTRY.4.,2.03,1,6
1-Jul,COUNTRY.11.,16.602,1,7
1-Jul,COUNTRY.1.,65.502,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,43.378,1,8
1-Jul,COUNTRY.1.,3.839,1,8
1-Jul,-1,1.149,-1,-1
1-Jul,-1,0.851,-1,-1
1-Jul,COUNTRY.5.,0.359,1,7
1-Jul,COUNTRY.1.,16.918,1,8
1-Jul,COUNTRY.1.,0.356,1,8
1-Jul,COUNTRY.9.,4.705,1,8
1-Jul,COUNTRY.1.,22.468,1,8
1-Jul,-1,1.276,-1,-1
1-Jul,COUNTRY.1.,35.19,1,8
1-Jul,COUNTRY.1.,1.377,1,8
1-Jul,COUNTRY.1.,1.633,1,8
1-Jul,COUNTRY.1.,31.419,1,8
1-Jul,COUNTRY.2.,3.497,1,8
1-Jul,-1,2.694,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,1.103,1,8
1-Jul,COUNTRY.13.,5.46,1,7
1-Jul,COUNTRY.1.,2.36,1,8
1-Jul,COUNTRY.10.,58.177,1,7
1-Jul,-1,1.393,-1,-1
1-Jul,COUNTRY.1.,43.743,1,8
1-Jul,COUNTRY.1.,56.59,1,8
1-Jul,COUNTRY.1.,798.753,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,35.048,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,28.154,1,8
1-Jul,COUNTRY.3.,0.17,1,8
1-Jul,COUNTRY.1.,0.684,1,8
1-Jul,-1,25.368,-1,-1
1-Jul,COUNTRY.1.,136.629,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,41.873,-1,-1
1-Jul,-1,0.514,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,35.386,1,8
1-Jul,COUNTRY.1.,4.9,1,8
1-Jul,COUNTRY.1.,0.623,1,8
1-Jul,COUNTRY.1.,51.555,1,8
1-Jul,COUNTRY.1.,13.932,1,8
1-Jul,COUNTRY.6.,85.708,1,7
1-Jul,COUNTRY.1.,2.521,1,8
1-Jul,COUNTRY.1.,1.413,1,8
1-Jul,-1,49.854,-1,-1
1-Jul,COUNTRY.1.,28.034,1,8
1-Jul,COUNTRY.1.,94.709,0,6
1-Jul,COUNTRY.1.,4.287,1,8
1-Jul,COUNTRY.9.,417.472,1,7
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,55.116,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,78.155,1,8
1-Jul,COUNTRY.1.,1.912,1,8
1-Jul,COUNTRY.1.,3.322,1,8
1-Jul,COUNTRY.1.,87.144,1,8
1-Jul,COUNTRY.1.,0.309,1,8
1-Jul,COUNTRY.7.,1.379,0,6
1-Jul,-1,19.115,-1,-1
1-Jul,COUNTRY.13.,4.579,1,7
1-Jul,COUNTRY.1.,40.384,1,8
1-Jul,COUNTRY.7.,1.246,1,6
1-Jul,COUNTRY.1.,5.765,1,8
1-Jul,COUNTRY.11.,0.734,1,7
1-Jul,COUNTRY.10.,276.182,1,8
1-Jul,COUNTRY.3.,72.114,1,7
1-Jul,COUNTRY.1.,12.556,1,8
1-Jul,COUNTRY.3.,9.778,1,7
1-Jul,COUNTRY.1.,9.222,1,8
1-Jul,COUNTRY.1.,16.186,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,0.428,-1,-1
1-Jul,COUNTRY.1.,1.277,1,8
1-Jul,COUNTRY.1.,8.567,1,8
1-Jul,COUNTRY.5.,57.069,1,7
1-Jul,COUNTRY.2.,20.744,1,7
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,55.217,1,8
1-Jul,COUNTRY.1.,13.437,1,8
1-Jul,COUNTRY.1.,0.158,1,8
1-Jul,-1,26.739,-1,-1
1-Jul,COUNTRY.1.,16.505,1,8
1-Jul,-1,1.137,-1,-1
1-Jul,COUNTRY.7.,0.041,0,5
1-Jul,COUNTRY.1.,2.33,1,8
1-Jul,-1,2.479,-1,-1
1-Jul,COUNTRY.1.,31.57,1,8
1-Jul,COUNTRY.1.,7.824,1,8
1-Jul,COUNTRY.3.,21.252,1,7
1-Jul,COUNTRY.1.,7.993,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,27.684,1,8
1-Jul,COUNTRY.1.,71.322,1,8
1-Jul,-1,1.537,-1,-1
1-Jul,COUNTRY.1.,0.353,1,8
1-Jul,COUNTRY.6.,32.076,0,4
1-Jul,-1,1.766,-1,-1
1-Jul,COUNTRY.1.,96.816,1,8
1-Jul,COUNTRY.1.,23.428,1,8
1-Jul,COUNTRY.1.,8.916,1,8
1-Jul,COUNTRY.1.,1.466,1,8
1-Jul,COUNTRY.1.,0.175,1,8
1-Jul,COUNTRY.1.,3.209,1,8
1-Jul,COUNTRY.1.,34.27,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,2.049,1,8
1-Jul,COUNTRY.1.,96.125,1,8
1-Jul,-1,23.274,-1,-1
1-Jul,COUNTRY.7.,0.325,1,6
1-Jul,COUNTRY.10.,13.883,1,8
1-Jul,COUNTRY.13.,12.296,1,7
1-Jul,COUNTRY.1.,21.57,1,8
1-Jul,COUNTRY.1.,30.456,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,47.224,1,8
1-Jul,COUNTRY.1.,0.009,1,8
1-Jul,COUNTRY.1.,30.015,1,8
1-Jul,COUNTRY.1.,0.38,1,8
1-Jul,COUNTRY.1.,7.026,1,8
1-Jul,-1,1.057,-1,-1
1-Jul,COUNTRY.1.,4.734,1,8
1-Jul,COUNTRY.1.,6.089,1,8
1-Jul,COUNTRY.2.,42.299,1,8
1-Jul,COUNTRY.1.,0.833,1,8
1-Jul,COUNTRY.1.,0.034,1,8
1-Jul,COUNTRY.1.,60.26,1,8
1-Jul,-1,6.761,-1,-1
1-Jul,COUNTRY.1.,0.032,1,8
1-Jul,COUNTRY.1.,35.76,1,8
1-Jul,COUNTRY.1.,33.836,1,8
1-Jul,COUNTRY.1.,1.164,1,8
1-Jul,-1,43.473,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,20.268,-1,-1
1-Jul,-1,2.317,-1,-1
1-Jul,COUNTRY.1.,6.047,1,7
1-Jul,COUNTRY.1.,40.327,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,3.101,1,8
1-Jul,COUNTRY.1.,110.761,1,8
1-Jul,COUNTRY.1.,11.055,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,7.368,1,8
1-Jul,COUNTRY.1.,53.761,1,8
1-Jul,COUNTRY.7.,14.844,0,6
1-Jul,COUNTRY.1.,93.172,1,8
1-Jul,COUNTRY.1.,19.008,1,8
1-Jul,COUNTRY.6.,0.753,1,7
1-Jul,COUNTRY.5.,0.989,1,7
1-Jul,COUNTRY.13.,20.738,0,7
1-Jul,COUNTRY.1.,3.229,1,8
1-Jul,COUNTRY.1.,81.68,1,8
1-Jul,COUNTRY.1.,6.519,1,8
1-Jul,COUNTRY.1.,42.114,1,8
1-Jul,COUNTRY.8.,3.374,1,7
1-Jul,COUNTRY.1.,96.702,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,37.208,1,8
1-Jul,COUNTRY.1.,30.115,1,8
1-Jul,-1,84.574,-1,-1
1-Jul,-1,6.311,-1,-1
1-Jul,COUNTRY.2.,16.696,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,68.759,1,8
1-Jul,COUNTRY.1.,57.073,1,8
1-Jul,COUNTRY.1.,28.833,1,7
1-Jul,-1,0.747,-1,-1
1-Jul,COUNTRY.1.,69.551,1,8
1-Jul,COUNTRY.1.,2.316,1,8
1-Jul,COUNTRY.3.,81.883,1,7
1-Jul,COUNTRY.1.,2.783,1,8
1-Jul,COUNTRY.1.,18.355,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,39.312,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,45.022,1,8
1-Jul,-1,0.783,-1,-1
1-Jul,COUNTRY.1.,13.541,1,8
1-Jul,-1,11.294,-1,-1
1-Jul,COUNTRY.5.,4.932,1,7
1-Jul,COUNTRY.11.,39.269,1,7
1-Jul,COUNTRY.1.,20.861,1,8
1-Jul,COUNTRY.1.,17.11,1,8
1-Jul,COUNTRY.1.,10.988,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,-1,1.024,-1,-1
1-Jul,COUNTRY.1.,1.727,1,8
1-Jul,COUNTRY.1.,132.519,1,8
1-Jul,-1,4.535,-1,-1
1-Jul,COUNTRY.1.,67.328,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,13.036,1,8
1-Jul,COUNTRY.1.,7.473,1,8
1-Jul,COUNTRY.1.,0.188,1,8
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,3.154,1,8
1-Jul,-1,152.852,-1,-1
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.3.,75.096,0,6
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,2.878,1,8
1-Jul,-1,0,-1,-1
1-Jul,COUNTRY.1.,20.74,1,8
1-Jul,COUNTRY.9.,44.333,1,7
1-Jul,-1,3.403,-1,-1
1-Jul,COUNTRY.1.,25.955,1,8
1-Jul,COUNTRY.1.,166.265,1,8
1-Jul,COUNTRY.1.,0.002,1,8
1-Jul,-1,5.899,-1,-1
1-Jul,COUNTRY.1.,0,1,8
1-Jul,COUNTRY.1.,12.314,1,8
1-Jul,COUNTRY.1.,110.816,1,8
1-Jul,-1,0,-1,-1
1-Jul,-1,48.962,-1,-1
1-Jul,COUNTRY.3.,0.534,0,6
1-Jul,COUNTRY.1.,21.454,1,8
1-Jul,-1,138.726,-1,-1
1-Jul,COUNTRY.1.,11.469,1,8
1-Jul,COUNTRY.1.,0.001,1,8
1-Jul,COUNTRY.11.,0.338,1,6
1-Jul,COUNTRY.1.,8.984,1,8
1-Jul,-1,33.875,-1,-1
